symbol,asset_type,cadence,horizon_sessions,replayed_profile_count,native_not_eligible_count,matured_count,not_matured_count,directional_evaluable_count,directional_hit_count,directional_accuracy,mean_forward_return,median_forward_return,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,source_data_sha256,replay_result_sha256,outcome_sha256
COP,EQUITY,WEEKLY,10,1136,0,1134,2,866,411,0.4745958429561201,0.003559644194257482,0.004949028257612786,507,0.514792899408284,359,0.4178272980501393,268,8cf5496941234c4d221da66d4f393ba5e56cd41b1417349a3f2ad41f89cb8e52,f3ab8116d7e5f3e8347162291637134ab2003388c8553decbcae21c2e54ca3f9,275491362865d11530ea23b41bebeda5f6b09f290d536509f8d53707d3b5f757
COP,EQUITY,WEEKLY,20,1136,0,1132,4,864,420,0.4861111111111111,0.00751455053004959,0.011334121951665388,505,0.5346534653465347,359,0.4178272980501393,268,8cf5496941234c4d221da66d4f393ba5e56cd41b1417349a3f2ad41f89cb8e52,f3ab8116d7e5f3e8347162291637134ab2003388c8553decbcae21c2e54ca3f9,275491362865d11530ea23b41bebeda5f6b09f290d536509f8d53707d3b5f757
COR,EQUITY,WEEKLY,5,94,0,93,1,79,44,0.5569620253164557,0.003335869698873343,0.0064631373822670035,65,0.5692307692307692,14,0.5,14,186a6279ef4ea0c8fec227aaa9a1d00a3e37993f8c87e9772e1bb922d351664a,98b5920f54215526962da52975e2514a258e0d5eccf84f74da9c894edcf1a2bd,62edc477018a67c6932715293fbba19136e1de29e74352cea73d35f65bd3e771
COR,EQUITY,WEEKLY,10,94,0,92,2,78,45,0.5769230769230769,0.007216639082904288,0.014153883964156178,64,0.609375,14,0.42857142857142855,14,186a6279ef4ea0c8fec227aaa9a1d00a3e37993f8c87e9772e1bb922d351664a,98b5920f54215526962da52975e2514a258e0d5eccf84f74da9c894edcf1a2bd,62edc477018a67c6932715293fbba19136e1de29e74352cea73d35f65bd3e771
COR,EQUITY,WEEKLY,20,94,0,90,4,76,43,0.5657894736842105,0.014239950169013268,0.020871740846326703,62,0.5967741935483871,14,0.42857142857142855,14,186a6279ef4ea0c8fec227aaa9a1d00a3e37993f8c87e9772e1bb922d351664a,98b5920f54215526962da52975e2514a258e0d5eccf84f74da9c894edcf1a2bd,62edc477018a67c6932715293fbba19136e1de29e74352cea73d35f65bd3e771
COST,EQUITY,WEEKLY,5,1136,0,1135,1,908,478,0.526431718061674,0.0032184801526261297,0.004928862840930304,727,0.562585969738652,181,0.3812154696132597,227,bcc75a1e19de28c456b9443ff4969df49ba52fe6e9287cecda79403074b8a786,88cddd9adc3d02c8d91d141af1b851b2216fbb87092d840e713b0592e4119886,70d690147d2e22aadd3bcd45107abbe207753e17b54275b8ef3153cdeae1be0c
COST,EQUITY,WEEKLY,10,1136,0,1134,2,908,492,0.5418502202643172,0.0063103797730705265,0.0056797908374145445,727,0.5749656121045392,181,0.4088397790055249,226,bcc75a1e19de28c456b9443ff4969df49ba52fe6e9287cecda79403074b8a786,88cddd9adc3d02c8d91d141af1b851b2216fbb87092d840e713b0592e4119886,70d690147d2e22aadd3bcd45107abbe207753e17b54275b8ef3153cdeae1be0c
COST,EQUITY,WEEKLY,20,1136,0,1132,4,908,495,0.5451541850220264,0.012348251507174118,0.013611824799496186,727,0.5955983493810179,181,0.3425414364640884,224,bcc75a1e19de28c456b9443ff4969df49ba52fe6e9287cecda79403074b8a786,88cddd9adc3d02c8d91d141af1b851b2216fbb87092d840e713b0592e4119886,70d690147d2e22aadd3bcd45107abbe207753e17b54275b8ef3153cdeae1be0c
CPAY,EQUITY,WEEKLY,5,64,0,63,1,53,22,0.41509433962264153,0.004414251546252887,-0.0011254789272031607,28,0.39285714285714285,25,0.44,10,dc5e1b8658971ad9a0cb19e569da1486a0c9fba465997e4d174031d84e69b8c6,3dc471f307399af5c1a67f3c8440ab859cc2cc3202bf6ea1ba7b923a48fec0c8,ee4f5c4377fef7797e63f24a323817a9d06bfa4d7a8784ab5e0191a205860d8d
CPAY,EQUITY,WEEKLY,10,64,0,62,2,52,25,0.4807692307692308,0.010710947416313546,0.013305310387872193,27,0.5185185185185185,25,0.44,10,dc5e1b8658971ad9a0cb19e569da1486a0c9fba465997e4d174031d84e69b8c6,3dc471f307399af5c1a67f3c8440ab859cc2cc3202bf6ea1ba7b923a48fec0c8,ee4f5c4377fef7797e63f24a323817a9d06bfa4d7a8784ab5e0191a205860d8d
CPAY,EQUITY,WEEKLY,20,64,0,60,4,50,27,0.54,0.01735273189777463,0.020531558552299933,25,0.6,25,0.48,10,dc5e1b8658971ad9a0cb19e569da1486a0c9fba465997e4d174031d84e69b8c6,3dc471f307399af5c1a67f3c8440ab859cc2cc3202bf6ea1ba7b923a48fec0c8,ee4f5c4377fef7797e63f24a323817a9d06bfa4d7a8784ab5e0191a205860d8d
CPRT,EQUITY,WEEKLY,5,1136,0,1135,1,936,497,0.530982905982906,0.00344538447949623,0.0035127336595157654,688,0.559593023255814,248,0.45161290322580644,199,76f7b58d84b7ffae27d222b8c96a3fa9192bae6aa28bdfb39589bce6cf3fa286,71bfae5d2a41f01e1d3a8a1ce98265f586057a52851962b9412de01664f2f9e9,bd3eeed053b967e93de691cfd956906a947a6359c4e8d6a31a5ead7017404916
CPRT,EQUITY,WEEKLY,10,1136,0,1134,2,936,486,0.5192307692307693,0.006368675586294231,0.007300894531502622,688,0.5436046511627907,248,0.45161290322580644,198,76f7b58d84b7ffae27d222b8c96a3fa9192bae6aa28bdfb39589bce6cf3fa286,71bfae5d2a41f01e1d3a8a1ce98265f586057a52851962b9412de01664f2f9e9,bd3eeed053b967e93de691cfd956906a947a6359c4e8d6a31a5ead7017404916
CPRT,EQUITY,WEEKLY,20,1136,0,1132,4,936,498,0.532051282051282,0.013063770398175911,0.013409337676438704,688,0.5828488372093024,248,0.3911290322580645,196,76f7b58d84b7ffae27d222b8c96a3fa9192bae6aa28bdfb39589bce6cf3fa286,71bfae5d2a41f01e1d3a8a1ce98265f586057a52851962b9412de01664f2f9e9,bd3eeed053b967e93de691cfd956906a947a6359c4e8d6a31a5ead7017404916
CPT,EQUITY,WEEKLY,5,1136,0,1135,1,915,455,0.4972677595628415,0.0014989634129023608,0.0022781514428291683,619,0.5250403877221325,296,0.4391891891891892,220,2dac068291444480d44d51073f8a044e43cb9887c268ef73f218f47c3d991e6d,9c4d2dd2bb49a58811310c4f0ff5deb5660553e652a434849d7a28c9fd0f5645,ccb00752d1a26ed15b1dc1ee479f78b7f43f218e2864421e379b4f59f86a4e52
CPT,EQUITY,WEEKLY,10,1136,0,1134,2,915,454,0.4961748633879781,0.002743865366982758,0.005456482835591192,619,0.5428109854604201,296,0.39864864864864863,219,2dac068291444480d44d51073f8a044e43cb9887c268ef73f218f47c3d991e6d,9c4d2dd2bb49a58811310c4f0ff5deb5660553e652a434849d7a28c9fd0f5645,ccb00752d1a26ed15b1dc1ee479f78b7f43f218e2864421e379b4f59f86a4e52
CPT,EQUITY,WEEKLY,20,1136,0,1132,4,914,477,0.5218818380743983,0.005003434911519173,0.009242074128371747,618,0.5728155339805825,296,0.4155405405405405,218,2dac068291444480d44d51073f8a044e43cb9887c268ef73f218f47c3d991e6d,9c4d2dd2bb49a58811310c4f0ff5deb5660553e652a434849d7a28c9fd0f5645,ccb00752d1a26ed15b1dc1ee479f78b7f43f218e2864421e379b4f59f86a4e52
CRH,EQUITY,WEEKLY,5,90,0,89,1,74,33,0.44594594594594594,-0.0006902158670279403,-0.00391797265755256,47,0.40425531914893614,27,0.5185185185185185,15,3fc0c8150300e144477a16ac26132a0e07a4e56c56fecff9b9aed11a4973f86a,8ab6b6cb2d700d1cf8cd0591a88063765a213201bffa6c1982ef2b517019df5b,a9e50c4c8ee2d6b18e4f11e92c1da76c67c00ae9652cf7a3faeffe247b3bac5c
CRH,EQUITY,WEEKLY,10,90,0,88,2,73,35,0.4794520547945205,-0.00019369507108478709,0.002518430652652781,47,0.5319148936170213,26,0.38461538461538464,15,3fc0c8150300e144477a16ac26132a0e07a4e56c56fecff9b9aed11a4973f86a,8ab6b6cb2d700d1cf8cd0591a88063765a213201bffa6c1982ef2b517019df5b,a9e50c4c8ee2d6b18e4f11e92c1da76c67c00ae9652cf7a3faeffe247b3bac5c
CRH,EQUITY,WEEKLY,20,90,0,86,4,71,25,0.352112676056338,0.0045954846432401525,0.001947626081584941,47,0.3829787234042553,24,0.2916666666666667,15,3fc0c8150300e144477a16ac26132a0e07a4e56c56fecff9b9aed11a4973f86a,8ab6b6cb2d700d1cf8cd0591a88063765a213201bffa6c1982ef2b517019df5b,a9e50c4c8ee2d6b18e4f11e92c1da76c67c00ae9652cf7a3faeffe247b3bac5c
CRL,EQUITY,WEEKLY,5,1136,0,1135,1,907,474,0.5226019845644984,0.0026022625751142203,0.004088934321492266,603,0.5538971807628524,304,0.4605263157894737,228,239348daf31e3f44d3333267a1bfdef852f64bdf2be85adb2d5cc1b1f01ff451,735414ec7836a2ec3747c0f6431779f8962ce45ccfaf9443506654656eda4f4e,2df677b02c14f0e2146446544251fff3f4e6f193b901c00f0d57a54014c979c8
CRL,EQUITY,WEEKLY,10,1136,0,1134,2,906,485,0.5353200883002207,0.005296052074515708,0.008269540172759271,602,0.5880398671096345,304,0.4309210526315789,228,239348daf31e3f44d3333267a1bfdef852f64bdf2be85adb2d5cc1b1f01ff451,735414ec7836a2ec3747c0f6431779f8962ce45ccfaf9443506654656eda4f4e,2df677b02c14f0e2146446544251fff3f4e6f193b901c00f0d57a54014c979c8
CRL,EQUITY,WEEKLY,20,1136,0,1132,4,904,481,0.5320796460176991,0.01000491992488097,0.015377700744126588,600,0.5866666666666667,304,0.4243421052631579,228,239348daf31e3f44d3333267a1bfdef852f64bdf2be85adb2d5cc1b1f01ff451,735414ec7836a2ec3747c0f6431779f8962ce45ccfaf9443506654656eda4f4e,2df677b02c14f0e2146446544251fff3f4e6f193b901c00f0d57a54014c979c8
CRM,EQUITY,WEEKLY,5,1095,0,1094,1,881,439,0.4982973893303065,0.004840977721400652,0.004120238416880362,639,0.5226917057902973,242,0.43388429752066116,213,ca5fab245514b755c8c6fd6c0c75d44cf4e7fea2c6d09cdb0a46c6851c4bf0eb,2b4c2d6b6cf1c0f88e794b67846615f9cee1f36d607fea2c92f3ff187cccb11c,a9a579b8e4f0ab3216ed253b22e2be74518d3e3d384e068598393ffb31aa3868
CRM,EQUITY,WEEKLY,10,1095,0,1093,2,881,466,0.52894438138479,0.008935889562844553,0.008925929578853964,639,0.568075117370892,242,0.4256198347107438,212,ca5fab245514b755c8c6fd6c0c75d44cf4e7fea2c6d09cdb0a46c6851c4bf0eb,2b4c2d6b6cf1c0f88e794b67846615f9cee1f36d607fea2c92f3ff187cccb11c,a9a579b8e4f0ab3216ed253b22e2be74518d3e3d384e068598393ffb31aa3868
CRM,EQUITY,WEEKLY,20,1095,0,1091,4,881,468,0.5312145289443814,0.017526857397774046,0.019712525667350933,639,0.5899843505477308,242,0.3760330578512397,210,ca5fab245514b755c8c6fd6c0c75d44cf4e7fea2c6d09cdb0a46c6851c4bf0eb,2b4c2d6b6cf1c0f88e794b67846615f9cee1f36d607fea2c92f3ff187cccb11c,a9a579b8e4f0ab3216ed253b22e2be74518d3e3d384e068598393ffb31aa3868
CRWD,EQUITY,WEEKLY,5,314,0,313,1,251,131,0.5219123505976095,0.008799979805246163,0.016758529890879892,185,0.5783783783783784,66,0.36363636363636365,62,eea30009c4775c996f906ef527a9eae9217007c2e4af03000f3f12e9ed55b610,3497b0a8148dccf45aac8854f7f71cbf7cea132f00fb9b90c5c06110dc4d8acd,3a0e5782d6f4ed2cc19561cb094c4f746a3df5f1ba673f45a217cce4ae953a5a
CRWD,EQUITY,WEEKLY,10,314,0,312,2,250,134,0.536,0.019466568782867764,0.019469631466525916,184,0.5760869565217391,66,0.42424242424242425,62,eea30009c4775c996f906ef527a9eae9217007c2e4af03000f3f12e9ed55b610,3497b0a8148dccf45aac8854f7f71cbf7cea132f00fb9b90c5c06110dc4d8acd,3a0e5782d6f4ed2cc19561cb094c4f746a3df5f1ba673f45a217cce4ae953a5a
CRWD,EQUITY,WEEKLY,20,314,0,310,4,249,141,0.5662650602409639,0.0367012393528478,0.03757710085121291,183,0.6010928961748634,66,0.4696969696969697,61,eea30009c4775c996f906ef527a9eae9217007c2e4af03000f3f12e9ed55b610,3497b0a8148dccf45aac8854f7f71cbf7cea132f00fb9b90c5c06110dc4d8acd,3a0e5782d6f4ed2cc19561cb094c4f746a3df5f1ba673f45a217cce4ae953a5a
CRWV,EQUITY,WEEKLY,5,11,0,10,1,9,4,0.4444444444444444,-0.0029013814829860875,-0.009848622706407795,3,0.3333333333333333,6,0.5,1,2b88da792a27025800f640f4766fdd0dcda9eb0c279f6086d3d4ca3dac94b2bc,ddfbcd11a25aa941b08a241e5c44230b799a2993ffe3c9f250bb016817aafa2e,66daadd7753d65d772ab19790a3f869b8bf3d8b66711fbe50b83411b85991511
CRWV,EQUITY,WEEKLY,10,11,0,9,2,8,4,0.5,-0.00810154532280257,-0.05012431626056679,2,0.0,6,0.6666666666666666,1,2b88da792a27025800f640f4766fdd0dcda9eb0c279f6086d3d4ca3dac94b2bc,ddfbcd11a25aa941b08a241e5c44230b799a2993ffe3c9f250bb016817aafa2e,66daadd7753d65d772ab19790a3f869b8bf3d8b66711fbe50b83411b85991511
CRWV,EQUITY,WEEKLY,20,11,0,7,4,6,2,0.3333333333333333,-0.042074125935901256,-0.12202581197626772,1,0.0,5,0.4,1,2b88da792a27025800f640f4766fdd0dcda9eb0c279f6086d3d4ca3dac94b2bc,ddfbcd11a25aa941b08a241e5c44230b799a2993ffe3c9f250bb016817aafa2e,66daadd7753d65d772ab19790a3f869b8bf3d8b66711fbe50b83411b85991511
CSCO,EQUITY,WEEKLY,5,1136,0,1135,1,894,455,0.5089485458612976,0.0022436494692789567,0.002315708220764101,579,0.5250431778929189,315,0.4793650793650794,241,3566185be0dfe214a968eee6454f80d8e780df1c4401dbf4cbea1c22e0377910,7dc3a95a8922b027fdd7fca086a5dd430783b8328ef982aefec6ba016d5b3ad8,cc5912c69d90bf01cfe220b199fa387aaee7a5fd0215ff52a8609fc7f9e35523
CSCO,EQUITY,WEEKLY,10,1136,0,1134,2,893,466,0.5218365061590146,0.0044345824057855305,0.005059882976778285,578,0.5467128027681661,315,0.47619047619047616,241,3566185be0dfe214a968eee6454f80d8e780df1c4401dbf4cbea1c22e0377910,7dc3a95a8922b027fdd7fca086a5dd430783b8328ef982aefec6ba016d5b3ad8,cc5912c69d90bf01cfe220b199fa387aaee7a5fd0215ff52a8609fc7f9e35523
CSCO,EQUITY,WEEKLY,20,1136,0,1132,4,891,459,0.5151515151515151,0.008960893452829962,0.009106930805043989,576,0.5555555555555556,315,0.44126984126984126,241,3566185be0dfe214a968eee6454f80d8e780df1c4401dbf4cbea1c22e0377910,7dc3a95a8922b027fdd7fca086a5dd430783b8328ef982aefec6ba016d5b3ad8,cc5912c69d90bf01cfe220b199fa387aaee7a5fd0215ff52a8609fc7f9e35523
CSGP,EQUITY,WEEKLY,5,1136,0,1135,1,942,462,0.49044585987261147,0.0026993463552068843,0.0016140189070787958,647,0.500772797527048,295,0.46779661016949153,193,a6571a50157114bae0bde32fbfd6f1cec15aa8aadab2896859628e9d740e5ba1,814a7fbc14a04e61dbe05ffce94ac8c848a7a5c92d17e94540d91bd4ea5f8761,11a780b636668913bbe6a4fa4dac6ab69b4299c00602f3b93db38bd4c8da4fe0
CSGP,EQUITY,WEEKLY,10,1136,0,1134,2,942,491,0.5212314225053079,0.004963592002143197,0.004978169553105483,647,0.5363214837712519,295,0.488135593220339,192,a6571a50157114bae0bde32fbfd6f1cec15aa8aadab2896859628e9d740e5ba1,814a7fbc14a04e61dbe05ffce94ac8c848a7a5c92d17e94540d91bd4ea5f8761,11a780b636668913bbe6a4fa4dac6ab69b4299c00602f3b93db38bd4c8da4fe0
CSGP,EQUITY,WEEKLY,20,1136,0,1132,4,941,525,0.5579171094580234,0.009752498897802725,0.014349110153651368,647,0.5965996908809892,294,0.47278911564625853,191,a6571a50157114bae0bde32fbfd6f1cec15aa8aadab2896859628e9d740e5ba1,814a7fbc14a04e61dbe05ffce94ac8c848a7a5c92d17e94540d91bd4ea5f8761,11a780b636668913bbe6a4fa4dac6ab69b4299c00602f3b93db38bd4c8da4fe0
CSX,EQUITY,WEEKLY,5,1136,0,1135,1,925,461,0.4983783783783784,0.003420009397255393,0.0037694295031978076,702,0.5185185185185185,223,0.4349775784753363,210,6182fac8a9cca8568a991831adb1b702addc97911e1e1e22b804e48694c1a0c8,8f587b1855ebc382f18318ca13f4124e45c77132ed17201c380736bf1f877781,399eedfcc6c7a4a3190ed09b537adb3172c81cbbd7a6f15591500734422e532f
CSX,EQUITY,WEEKLY,10,1136,0,1134,2,924,492,0.5324675324675324,0.0068041520630420065,0.0077977293490344435,701,0.5649072753209701,223,0.4304932735426009,210,6182fac8a9cca8568a991831adb1b702addc97911e1e1e22b804e48694c1a0c8,8f587b1855ebc382f18318ca13f4124e45c77132ed17201c380736bf1f877781,399eedfcc6c7a4a3190ed09b537adb3172c81cbbd7a6f15591500734422e532f
CSX,EQUITY,WEEKLY,20,1136,0,1132,4,922,488,0.5292841648590022,0.013751860564953144,0.017567738874864847,699,0.5679542203147353,223,0.4080717488789238,210,6182fac8a9cca8568a991831adb1b702addc97911e1e1e22b804e48694c1a0c8,8f587b1855ebc382f18318ca13f4124e45c77132ed17201c380736bf1f877781,399eedfcc6c7a4a3190ed09b537adb3172c81cbbd7a6f15591500734422e532f
CTAS,EQUITY,WEEKLY,5,1136,0,1135,1,971,500,0.5149330587023687,0.003071881326812894,0.0030354131534569007,727,0.5337001375515819,244,0.45901639344262296,164,b323b34868a2b66663cee8fc382c47dc46f24c41952bc2dd005c5814ad6a7e0c,0754bed0423cc401398b86f75bd416e1275b3ad279e2d6097577fc44b45bb402,bb9ac52cfff089851402127fe42e987fc26aaa766bcd493e2833abc258e159bb
CTAS,EQUITY,WEEKLY,10,1136,0,1134,2,970,512,0.5278350515463918,0.005972539817323262,0.005895689302732099,726,0.5606060606060606,244,0.430327868852459,164,b323b34868a2b66663cee8fc382c47dc46f24c41952bc2dd005c5814ad6a7e0c,0754bed0423cc401398b86f75bd416e1275b3ad279e2d6097577fc44b45bb402,bb9ac52cfff089851402127fe42e987fc26aaa766bcd493e2833abc258e159bb
CTAS,EQUITY,WEEKLY,20,1136,0,1132,4,968,550,0.5681818181818182,0.01185587210363436,0.015517358984117768,724,0.6146408839779005,244,0.430327868852459,164,b323b34868a2b66663cee8fc382c47dc46f24c41952bc2dd005c5814ad6a7e0c,0754bed0423cc401398b86f75bd416e1275b3ad279e2d6097577fc44b45bb402,bb9ac52cfff089851402127fe42e987fc26aaa766bcd493e2833abc258e159bb
CTSH,EQUITY,WEEKLY,5,1136,0,1135,1,917,463,0.504907306434024,0.002116281283453658,0.0029228112129666695,581,0.5387263339070568,336,0.44642857142857145,218,98e3ee2fb8fcdb7f855a6937886a86323a3a9daf154f934d655c1caa2f8c9079,c14a08a1949a55450776623741adadfb2bc81d376a97a6d589094564bd96f094,cd6ea218c0780301f72bbb621ee3522dce626c3039fd408f09dc08bec743b8b3
CTSH,EQUITY,WEEKLY,10,1136,0,1134,2,917,466,0.5081788440567067,0.00403699451415407,0.005754943011195168,581,0.5576592082616179,336,0.4226190476190476,217,98e3ee2fb8fcdb7f855a6937886a86323a3a9daf154f934d655c1caa2f8c9079,c14a08a1949a55450776623741adadfb2bc81d376a97a6d589094564bd96f094,cd6ea218c0780301f72bbb621ee3522dce626c3039fd408f09dc08bec743b8b3
CTSH,EQUITY,WEEKLY,20,1136,0,1132,4,917,474,0.5169029443838604,0.007619288473988559,0.0128921219939383,581,0.5783132530120482,336,0.4107142857142857,215,98e3ee2fb8fcdb7f855a6937886a86323a3a9daf154f934d655c1caa2f8c9079,c14a08a1949a55450776623741adadfb2bc81d376a97a6d589094564bd96f094,cd6ea218c0780301f72bbb621ee3522dce626c3039fd408f09dc08bec743b8b3
CTVA,EQUITY,WEEKLY,5,316,0,315,1,247,127,0.5141700404858299,0.0043715816046932445,0.005598320503848786,181,0.5580110497237569,66,0.3939393939393939,68,a3ba2dfebbfeccdd3737a7917d3c971adccb2fa7ed140b2c519cfeab22c7c959,0399da3139875c260bb7e1171c994460c6bb149608e6971f8daa1986ba8993d4,1eb9c875c3f0440cd925a3a6453d287f6b7641b19ad7a03846782d8082ae6b20
CTVA,EQUITY,WEEKLY,10,316,0,314,2,247,117,0.47368421052631576,0.007534747432678943,0.006621606988266637,181,0.5248618784530387,66,0.3333333333333333,67,a3ba2dfebbfeccdd3737a7917d3c971adccb2fa7ed140b2c519cfeab22c7c959,0399da3139875c260bb7e1171c994460c6bb149608e6971f8daa1986ba8993d4,1eb9c875c3f0440cd925a3a6453d287f6b7641b19ad7a03846782d8082ae6b20
CTVA,EQUITY,WEEKLY,20,316,0,312,4,246,123,0.5,0.015374989424015531,0.010085097814657162,180,0.5444444444444444,66,0.3787878787878788,66,a3ba2dfebbfeccdd3737a7917d3c971adccb2fa7ed140b2c519cfeab22c7c959,0399da3139875c260bb7e1171c994460c6bb149608e6971f8daa1986ba8993d4,1eb9c875c3f0440cd925a3a6453d287f6b7641b19ad7a03846782d8082ae6b20
CVNA,EQUITY,WEEKLY,5,425,0,424,1,340,187,0.55,0.01566355539913307,0.011874829297560563,224,0.5803571428571429,116,0.49137931034482757,84,7657f62d7c91826cc9b201c9ef57c19bb2e1351da6bc5751c96dfc1edb1b6baf,98944335bf0512a0b604d9c318c296e7375b094a6d0c15af807841f27c8947cf,2de635490e646ef93546360820dd7419b928655b0e60ec11fbe5ac703fc568e4
CVNA,EQUITY,WEEKLY,10,425,0,423,2,339,184,0.5427728613569321,0.03363459256295197,0.019857193437979204,223,0.5739910313901345,116,0.4827586206896552,84,7657f62d7c91826cc9b201c9ef57c19bb2e1351da6bc5751c96dfc1edb1b6baf,98944335bf0512a0b604d9c318c296e7375b094a6d0c15af807841f27c8947cf,2de635490e646ef93546360820dd7419b928655b0e60ec11fbe5ac703fc568e4
CVNA,EQUITY,WEEKLY,20,425,0,421,4,337,183,0.543026706231454,0.06875705457800878,0.030897972320566236,222,0.5765765765765766,115,0.4782608695652174,84,7657f62d7c91826cc9b201c9ef57c19bb2e1351da6bc5751c96dfc1edb1b6baf,98944335bf0512a0b604d9c318c296e7375b094a6d0c15af807841f27c8947cf,2de635490e646ef93546360820dd7419b928655b0e60ec11fbe5ac703fc568e4
CVS,EQUITY,WEEKLY,5,1136,0,1135,1,920,448,0.48695652173913045,0.0019079495669349692,0.0030608570399712764,589,0.5246179966044142,331,0.4199395770392749,215,5ee3ae9955a584e8ab4ecc1d2fb90f6236fbf2c1731918cae976d34efb728bc1,c765efe756191732d7bf1bd3f9d9f5a2db0e2b0cec07249a9449842d1dd8a882,301b8a9375e5e93bff91ff85f82763cd9cec4c0080665ac90bfa5383877bd740
CVS,EQUITY,WEEKLY,10,1136,0,1134,2,920,453,0.4923913043478261,0.0037491152047670812,0.005373945709991279,589,0.5398981324278438,331,0.4078549848942598,214,5ee3ae9955a584e8ab4ecc1d2fb90f6236fbf2c1731918cae976d34efb728bc1,c765efe756191732d7bf1bd3f9d9f5a2db0e2b0cec07249a9449842d1dd8a882,301b8a9375e5e93bff91ff85f82763cd9cec4c0080665ac90bfa5383877bd740
CVS,EQUITY,WEEKLY,20,1136,0,1132,4,919,455,0.49510337323177367,0.007055009195801711,0.011324104950323988,588,0.5731292517006803,331,0.3564954682779456,213,5ee3ae9955a584e8ab4ecc1d2fb90f6236fbf2c1731918cae976d34efb728bc1,c765efe756191732d7bf1bd3f9d9f5a2db0e2b0cec07249a9449842d1dd8a882,301b8a9375e5e93bff91ff85f82763cd9cec4c0080665ac90bfa5383877bd740
CVX,EQUITY,WEEKLY,5,1136,0,1135,1,880,421,0.4784090909090909,0.0019351445810347771,0.0024335834516324706,568,0.5140845070422535,312,0.41346153846153844,255,cbef13a557034192c514f6f17dd0726cb706bd1c5306be7532d6ef51f26f29e1,75f13e0583d09f02883fb9409cceb5df5b2cfd52c0bb1f7f931b87f341edac58,211e2027cef16ef5f2217fb996b56aa3aae174565da347d253009e6d16a20a6a
CVX,EQUITY,WEEKLY,10,1136,0,1134,2,879,418,0.47554038680318544,0.0035527293477115797,0.005089563342935088,567,0.527336860670194,312,0.3814102564102564,255,cbef13a557034192c514f6f17dd0726cb706bd1c5306be7532d6ef51f26f29e1,75f13e0583d09f02883fb9409cceb5df5b2cfd52c0bb1f7f931b87f341edac58,211e2027cef16ef5f2217fb996b56aa3aae174565da347d253009e6d16a20a6a
CVX,EQUITY,WEEKLY,20,1136,0,1132,4,877,401,0.4572405929304447,0.007039072098569791,0.008407544760622554,565,0.5132743362831859,312,0.3557692307692308,255,cbef13a557034192c514f6f17dd0726cb706bd1c5306be7532d6ef51f26f29e1,75f13e0583d09f02883fb9409cceb5df5b2cfd52c0bb1f7f931b87f341edac58,211e2027cef16ef5f2217fb996b56aa3aae174565da347d253009e6d16a20a6a
D,EQUITY,WEEKLY,5,1136,0,1135,1,895,442,0.49385474860335193,0.0009107154922699423,0.002310924369747891,624,0.5240384615384616,271,0.42435424354243545,240,2b8694e2a581942d8b3bf6aed5d1f58ff569c1fe6bc75128389573ec7ad74a7e,9dcaa9e29baff2ef0e2fcde7c7d778ae8100e55d6762f412dba73b8051457a17,61b48b42342a67a9d7f832d784dfd420117be22e4ff63413351ef9642f977459
D,EQUITY,WEEKLY,10,1136,0,1134,2,894,448,0.5011185682326622,0.0018764382822173751,0.004632298088122266,623,0.5409309791332263,271,0.4095940959409594,240,2b8694e2a581942d8b3bf6aed5d1f58ff569c1fe6bc75128389573ec7ad74a7e,9dcaa9e29baff2ef0e2fcde7c7d778ae8100e55d6762f412dba73b8051457a17,61b48b42342a67a9d7f832d784dfd420117be22e4ff63413351ef9642f977459
D,EQUITY,WEEKLY,20,1136,0,1132,4,893,437,0.48936170212765956,0.0036822406755399797,0.00896224657993494,622,0.5273311897106109,271,0.4022140221402214,239,2b8694e2a581942d8b3bf6aed5d1f58ff569c1fe6bc75128389573ec7ad74a7e,9dcaa9e29baff2ef0e2fcde7c7d778ae8100e55d6762f412dba73b8051457a17,61b48b42342a67a9d7f832d784dfd420117be22e4ff63413351ef9642f977459
DAL,EQUITY,WEEKLY,5,994,62,993,1,788,380,0.48223350253807107,0.05792313151203798,0.0014589074404280922,491,0.4908350305498982,297,0.468013468013468,205,77f551915d12e0fe631373607c9120818f333a7c2dcf2c738733914421464308,c5ade707fa3915886ad4329810aa9ad444bd2d7458a7153d56ca2cb4999dd6bb,342f8ce6f3b3c134e27cf7bc2c342660d12c07c7118901b2518940ffec795c6f
DAL,EQUITY,WEEKLY,10,994,62,992,2,787,364,0.4625158831003812,0.08388979725824595,0.00820129369176914,490,0.49387755102040815,297,0.4107744107744108,205,77f551915d12e0fe631373607c9120818f333a7c2dcf2c738733914421464308,c5ade707fa3915886ad4329810aa9ad444bd2d7458a7153d56ca2cb4999dd6bb,342f8ce6f3b3c134e27cf7bc2c342660d12c07c7118901b2518940ffec795c6f
DAL,EQUITY,WEEKLY,20,994,62,990,4,785,341,0.43439490445859874,0.13300047103215096,0.009245389613099064,488,0.46311475409836067,297,0.3872053872053872,205,77f551915d12e0fe631373607c9120818f333a7c2dcf2c738733914421464308,c5ade707fa3915886ad4329810aa9ad444bd2d7458a7153d56ca2cb4999dd6bb,342f8ce6f3b3c134e27cf7bc2c342660d12c07c7118901b2518940ffec795c6f
